Controller,CMACC,CMDEC,Ego acc,SpeedDifF,SpeedDifL,OverLimit,DistError,EDF,FSF,Front acc,FAF,Front throttle,Front brake,LSF,Leader acc,LAF,Leader throttle,Leader brake,Max acc,max dec,max throttle,max brake,Technique
Distance,2,-3.5,0.3223,0.6535,2.552,-17.8028,-0.0173,FailureType.no_failure,FailureType.no_failure,0.7002,FailureType.no_failure,0.5744,0.0000,FailureType.no_failure,1.5852,FailureType.no_failure,0.7500,0.0000,1.5852,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.4393,0.6647,2.6069,-17.7174,-0.0174,FailureType.no_failure,FailureType.no_failure,0.7026,FailureType.no_failure,0.5748,0.0000,FailureType.no_failure,1.5778,FailureType.no_failure,0.7500,0.0000,1.5778,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.5179,0.6723,2.658,-17.6194,-0.0178,FailureType.no_failure,FailureType.no_failure,0.6976,FailureType.no_failure,0.5752,0.0000,FailureType.no_failure,1.5753,FailureType.no_failure,0.7500,0.0000,1.5753,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.5768,0.6776,2.7065,-17.513,-0.0183,FailureType.no_failure,FailureType.no_failure,0.7002,FailureType.no_failure,0.5756,0.0000,FailureType.no_failure,1.5702,FailureType.no_failure,0.7500,0.0000,1.5702,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.6056,0.6814,2.7532,-17.4013,-0.019,FailureType.no_failure,FailureType.no_failure,0.7001,FailureType.no_failure,0.5760,0.0000,FailureType.no_failure,1.5628,FailureType.no_failure,0.7500,0.0000,1.5628,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.6386,0.6841,2.7986,-17.286,-0.0197,FailureType.no_failure,FailureType.no_failure,0.6952,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.5553,FailureType.no_failure,0.7500,0.0000,1.5553,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.6545,0.6861,2.843,-17.1681,-0.0205,FailureType.no_failure,FailureType.no_failure,0.7001,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.5502,FailureType.no_failure,0.7500,0.0000,1.5502,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.6626,0.6876,2.8866,-17.0487,-0.0213,FailureType.no_failure,FailureType.no_failure,0.6952,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.5427,FailureType.no_failure,0.7500,0.0000,1.5427,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.668,0.6888,2.9296,-16.9282,-0.0221,FailureType.no_failure,FailureType.no_failure,0.6976,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.5353,FailureType.no_failure,0.7500,0.0000,1.5353,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.6735,0.6898,2.9721,-16.8074,-0.0229,FailureType.no_failure,FailureType.no_failure,0.6926,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.5301,FailureType.no_failure,0.7500,0.0000,1.5301,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.6738,0.6906,3.0143,-16.6863,-0.0237,FailureType.no_failure,FailureType.no_failure,0.6952,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.5252,FailureType.no_failure,0.7500,0.0000,1.5252,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.6765,0.6914,3.0561,-16.5654,-0.0246,FailureType.no_failure,FailureType.no_failure,0.6875,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.5151,FailureType.no_failure,0.7500,0.0000,1.5151,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.6693,0.6921,3.0977,-16.4447,-0.0254,FailureType.no_failure,FailureType.no_failure,0.6876,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.5127,FailureType.no_failure,0.7500,0.0000,1.5127,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.6744,0.6927,3.1391,-16.3243,-0.0261,FailureType.no_failure,FailureType.no_failure,0.6851,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.5026,FailureType.no_failure,0.7500,0.0000,1.5026,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.6696,0.6934,3.1803,-16.2043,-0.0269,FailureType.no_failure,FailureType.no_failure,0.6875,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.5000,FailureType.no_failure,0.7500,0.0000,1.5000,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.6672,0.6941,3.2212,-16.0847,-0.0277,FailureType.no_failure,FailureType.no_failure,0.6775,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.4901,FailureType.no_failure,0.7500,0.0000,1.4901,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.6673,0.6947,3.2619,-15.9656,-0.0284,FailureType.no_failure,FailureType.no_failure,0.6801,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.4826,FailureType.no_failure,0.7500,0.0000,1.4826,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.6123,0.7019,3.309,-15.8703,-0.0286,FailureType.no_failure,FailureType.no_failure,0.6776,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.4776,FailureType.no_failure,0.7500,0.0000,1.4776,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.2396,0.7335,3.3803,-15.8635,-0.0268,FailureType.no_failure,FailureType.no_failure,0.6725,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.4676,FailureType.no_failure,0.7500,0.0000,1.4676,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,-0.1708,0.7797,3.4659,-15.9094,-0.0237,FailureType.no_failure,FailureType.no_failure,0.6699,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.4700,FailureType.no_failure,0.7500,0.0000,1.4700,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,-0.1811,0.8171,3.5426,-15.9244,-0.0212,FailureType.no_failure,FailureType.no_failure,0.6700,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.4575,FailureType.no_failure,0.7500,0.0000,1.4575,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.0837,0.8423,3.6069,-15.8959,-0.0195,FailureType.no_failure,FailureType.no_failure,0.6651,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.4526,FailureType.no_failure,0.7500,0.0000,1.4526,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.2587,0.8593,3.6628,-15.8383,-0.0185,FailureType.no_failure,FailureType.no_failure,0.6650,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.4450,FailureType.no_failure,0.7500,0.0000,1.4450,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.3913,0.8708,3.713,-15.7611,-0.0179,FailureType.no_failure,FailureType.no_failure,0.6625,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.4424,FailureType.no_failure,0.7500,0.0000,1.4424,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.4765,0.8785,3.7592,-15.671,-0.0175,FailureType.no_failure,FailureType.no_failure,0.6550,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.4299,FailureType.no_failure,0.7500,0.0000,1.4299,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.5291,0.8838,3.8028,-15.5723,-0.0173,FailureType.no_failure,FailureType.no_failure,0.6599,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.4274,FailureType.no_failure,0.7500,0.0000,1.4274,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.5768,0.8873,3.8444,-15.4678,-0.0172,FailureType.no_failure,FailureType.no_failure,0.6525,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.4188,FailureType.no_failure,0.7500,0.0000,1.4188,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.5894,0.8896,3.8847,-15.3596,-0.0172,FailureType.no_failure,FailureType.no_failure,0.6526,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.4162,FailureType.no_failure,0.7500,0.0000,1.4162,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.6121,0.8911,3.9239,-15.2487,-0.0173,FailureType.no_failure,FailureType.no_failure,0.6500,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.4086,FailureType.no_failure,0.7500,0.0000,1.4086,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.6296,0.892,3.9623,-15.1359,-0.0173,FailureType.no_failure,FailureType.no_failure,0.6449,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.4023,FailureType.no_failure,0.7500,0.0000,1.4023,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.6247,0.8924,4.0001,-15.0221,-0.0175,FailureType.no_failure,FailureType.no_failure,0.6474,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.3961,FailureType.no_failure,0.6656,0.0000,1.3961,0.0000,0.6656,0.0000,PA
Distance,2,-3.5,0.6373,0.8926,4.0349,-14.9076,-0.0176,FailureType.no_failure,FailureType.no_failure,0.6399,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.3699,FailureType.no_failure,0.4196,0.0000,1.3699,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.6423,0.8925,4.0577,-14.7929,-0.0177,FailureType.no_failure,FailureType.no_failure,0.6375,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,1.2136,FailureType.no_failure,0.2168,0.0000,1.2136,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.6399,0.8924,4.0522,-14.6781,-0.0178,FailureType.no_failure,FailureType.no_failure,0.6374,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.7756,FailureType.no_failure,0.1159,0.0000,0.7756,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.6399,0.8921,4.0105,-14.5635,-0.0179,FailureType.no_failure,FailureType.no_failure,0.6374,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0937,FailureType.no_failure,0.1463,0.0000,0.6374,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.6349,0.8918,3.9395,-14.4491,-0.0181,FailureType.no_failure,FailureType.no_failure,0.6350,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.5748,FailureType.no_failure,0.2835,0.0000,0.6350,-0.5748,0.5764,0.0000,PA
Distance,2,-3.5,0.6374,0.8915,3.8538,-14.3352,-0.0182,FailureType.no_failure,FailureType.no_failure,0.6300,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.9910,FailureType.no_failure,0.4754,0.0000,0.6300,-0.9910,0.5764,0.0000,PA
Distance,2,-3.5,0.6374,0.8912,3.7692,-14.2217,-0.0183,FailureType.no_failure,FailureType.no_failure,0.6299,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-1.0895,FailureType.no_failure,0.6646,0.0000,0.6299,-1.0895,0.6646,0.0000,PA
Distance,2,-3.5,0.6274,0.891,3.7007,-14.1088,-0.0183,FailureType.no_failure,FailureType.no_failure,0.6212,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.8875,FailureType.no_failure,0.7500,0.0000,0.6212,-0.8875,0.7500,0.0000,PA
Distance,2,-3.5,0.6299,0.8908,3.6585,-13.9963,-0.0184,FailureType.no_failure,FailureType.no_failure,0.6273,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.4278,FailureType.no_failure,0.7500,0.0000,0.6273,-0.4278,0.7500,0.0000,PA
Distance,2,-3.5,0.6249,0.8905,3.6409,-13.8843,-0.0185,FailureType.no_failure,FailureType.no_failure,0.6212,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0924,FailureType.no_failure,0.7500,0.0000,0.6212,0.0000,0.7500,0.0000,PA
Distance,2,-3.5,0.6224,0.8903,3.6403,-13.7726,-0.0186,FailureType.no_failure,FailureType.no_failure,0.6174,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.4879,FailureType.no_failure,0.6796,0.0000,0.6174,0.0000,0.6796,0.0000,PA
Distance,2,-3.5,0.6224,0.89,3.6493,-13.6613,-0.0186,FailureType.no_failure,FailureType.no_failure,0.6174,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.7421,FailureType.no_failure,0.5369,0.0000,0.7421,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.6199,0.8897,3.6571,-13.5502,-0.0187,FailureType.no_failure,FailureType.no_failure,0.6161,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.8016,FailureType.no_failure,0.3984,0.0000,0.8016,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.6174,0.8894,3.6521,-13.4395,-0.0187,FailureType.no_failure,FailureType.no_failure,0.6111,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.6355,FailureType.no_failure,0.3061,0.0000,0.6355,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.6175,0.8891,3.627,-13.3292,-0.0187,FailureType.no_failure,FailureType.no_failure,0.6087,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.2743,FailureType.no_failure,0.2861,0.0000,0.6087,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.6149,0.8888,3.5822,-13.2193,-0.0187,FailureType.no_failure,FailureType.no_failure,0.6074,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.1360,FailureType.no_failure,0.3371,0.0000,0.6074,-0.1360,0.5764,0.0000,PA
Distance,2,-3.5,0.6098,0.8885,3.5246,-13.1098,-0.0188,FailureType.no_failure,FailureType.no_failure,0.6061,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.4614,FailureType.no_failure,0.4346,0.0000,0.6061,-0.4614,0.5764,0.0000,PA
Distance,2,-3.5,0.6074,0.8882,3.4636,-13.0009,-0.0188,FailureType.no_failure,FailureType.no_failure,0.6011,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.5995,FailureType.no_failure,0.5446,0.0000,0.6011,-0.5995,0.5764,0.0000,PA
Distance,2,-3.5,0.6074,0.888,3.4087,-12.8924,-0.0188,FailureType.no_failure,FailureType.no_failure,0.6023,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.5586,FailureType.no_failure,0.6333,0.0000,0.6023,-0.5586,0.6333,0.0000,PA
Distance,2,-3.5,0.6049,0.8878,3.367,-12.7845,-0.0188,FailureType.no_failure,FailureType.no_failure,0.5986,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.3418,FailureType.no_failure,0.6749,0.0000,0.5986,-0.3418,0.6749,0.0000,PA
Distance,2,-3.5,0.5998,0.8876,3.3413,-12.6769,-0.0187,FailureType.no_failure,FailureType.no_failure,0.5973,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.0392,FailureType.no_failure,0.6601,0.0000,0.5973,-0.0392,0.6601,0.0000,PA
Distance,2,-3.5,0.5949,0.8874,3.3285,-12.5698,-0.0187,FailureType.no_failure,FailureType.no_failure,0.5899,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.2504,FailureType.no_failure,0.5992,0.0000,0.5899,0.0000,0.5992,0.0000,PA
Distance,2,-3.5,0.6024,0.8871,3.3219,-12.4631,-0.0187,FailureType.no_failure,FailureType.no_failure,0.5986,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.4283,FailureType.no_failure,0.5164,0.0000,0.5986,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.5873,0.8869,3.3137,-12.3566,-0.0186,FailureType.no_failure,FailureType.no_failure,0.5886,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.4531,FailureType.no_failure,0.4398,0.0000,0.5886,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.5997,0.8867,3.2974,-12.2506,-0.0186,FailureType.no_failure,FailureType.no_failure,0.5873,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.3369,FailureType.no_failure,0.3927,0.0000,0.5873,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.5873,0.8864,3.2698,-12.1449,-0.0185,FailureType.no_failure,FailureType.no_failure,0.5836,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.1250,FailureType.no_failure,0.3865,0.0000,0.5836,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.5873,0.8862,3.2316,-12.0395,-0.0185,FailureType.no_failure,FailureType.no_failure,0.5836,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.0983,FailureType.no_failure,0.4185,0.0000,0.5836,-0.0983,0.5764,0.0000,PA
Distance,2,-3.5,0.5898,0.8859,3.1869,-11.9347,-0.0184,FailureType.no_failure,FailureType.no_failure,0.5800,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.2673,FailureType.no_failure,0.4744,0.0000,0.5800,-0.2673,0.5764,0.0000,PA
Distance,2,-3.5,0.5773,0.8857,3.1413,-11.8302,-0.0183,FailureType.no_failure,FailureType.no_failure,0.5811,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.3338,FailureType.no_failure,0.5340,0.0000,0.5811,-0.3338,0.5764,0.0000,PA
Distance,2,-3.5,0.5823,0.8855,3.1,-11.7262,-0.0182,FailureType.no_failure,FailureType.no_failure,0.5760,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.2884,FailureType.no_failure,0.5783,0.0000,0.5760,-0.2884,0.5783,0.0000,PA
Distance,2,-3.5,0.5797,0.8853,3.0664,-11.6226,-0.0181,FailureType.no_failure,FailureType.no_failure,0.5748,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.1565,FailureType.no_failure,0.5955,0.0000,0.5748,-0.1565,0.5955,0.0000,PA
Distance,2,-3.5,0.5773,0.8851,3.0412,-11.5195,-0.018,FailureType.no_failure,FailureType.no_failure,0.5723,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0067,FailureType.no_failure,0.5830,0.0000,0.5723,0.0000,0.5830,0.0000,PA
Distance,2,-3.5,0.5722,0.885,3.0224,-11.4167,-0.0179,FailureType.no_failure,FailureType.no_failure,0.5710,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.1518,FailureType.no_failure,0.5481,0.0000,0.5710,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.5747,0.8848,3.0062,-11.3142,-0.0178,FailureType.no_failure,FailureType.no_failure,0.5685,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.2334,FailureType.no_failure,0.5043,0.0000,0.5685,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.5698,0.8846,2.9885,-11.2121,-0.0177,FailureType.no_failure,FailureType.no_failure,0.5660,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.2316,FailureType.no_failure,0.4661,0.0000,0.5660,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.5648,0.8843,2.9661,-11.1104,-0.0176,FailureType.no_failure,FailureType.no_failure,0.5635,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.1598,FailureType.no_failure,0.4449,0.0000,0.5635,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.5698,0.8841,2.9379,-11.009,-0.0174,FailureType.no_failure,FailureType.no_failure,0.5635,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0463,FailureType.no_failure,0.4453,0.0000,0.5635,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.5647,0.8839,2.9044,-10.908,-0.0173,FailureType.no_failure,FailureType.no_failure,0.5585,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.0688,FailureType.no_failure,0.4648,0.0000,0.5585,-0.0688,0.5764,0.0000,PA
Distance,2,-3.5,0.5597,0.8837,2.868,-10.8074,-0.0171,FailureType.no_failure,FailureType.no_failure,0.5585,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.1496,FailureType.no_failure,0.4952,0.0000,0.5585,-0.1496,0.5764,0.0000,PA
Distance,2,-3.5,0.5597,0.8835,2.8316,-10.7072,-0.017,FailureType.no_failure,FailureType.no_failure,0.5560,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.1748,FailureType.no_failure,0.5257,0.0000,0.5560,-0.1748,0.5764,0.0000,PA
Distance,2,-3.5,0.5572,0.8833,2.7979,-10.6073,-0.0168,FailureType.no_failure,FailureType.no_failure,0.5537,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.1416,FailureType.no_failure,0.5470,0.0000,0.5537,-0.1416,0.5764,0.0000,PA
Distance,2,-3.5,0.5572,0.8831,2.7686,-10.5079,-0.0167,FailureType.no_failure,FailureType.no_failure,0.5522,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.0686,FailureType.no_failure,0.5533,0.0000,0.5522,-0.0686,0.5764,0.0000,PA
Distance,2,-3.5,0.5534,0.8829,2.7435,-10.4089,-0.0165,FailureType.no_failure,FailureType.no_failure,0.5485,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0190,FailureType.no_failure,0.5443,0.0000,0.5485,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.551,0.8828,2.7216,-10.3101,-0.0163,FailureType.no_failure,FailureType.no_failure,0.5472,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0898,FailureType.no_failure,0.5245,0.0000,0.5472,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.5485,0.8826,2.7008,-10.2118,-0.0161,FailureType.no_failure,FailureType.no_failure,0.5472,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.1265,FailureType.no_failure,0.5014,0.0000,0.5472,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.5472,0.8824,2.6788,-10.1138,-0.0159,FailureType.no_failure,FailureType.no_failure,0.5429,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.1189,FailureType.no_failure,0.4824,0.0000,0.5429,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.5498,0.8822,2.6543,-10.0161,-0.0157,FailureType.no_failure,FailureType.no_failure,0.5416,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0756,FailureType.no_failure,0.4731,0.0000,0.5416,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.5384,0.8819,2.6267,-9.9188,-0.0155,FailureType.no_failure,FailureType.no_failure,0.5391,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0138,FailureType.no_failure,0.4752,0.0000,0.5391,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.5397,0.8817,2.5965,-9.8218,-0.0153,FailureType.no_failure,FailureType.no_failure,0.5385,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.0450,FailureType.no_failure,0.4869,0.0000,0.5385,-0.0450,0.5764,0.0000,PA
Distance,2,-3.5,0.5384,0.8815,2.565,-9.7252,-0.0151,FailureType.no_failure,FailureType.no_failure,0.5353,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.0836,FailureType.no_failure,0.5034,0.0000,0.5353,-0.0836,0.5764,0.0000,PA
Distance,2,-3.5,0.5409,0.8813,2.5339,-9.6289,-0.0149,FailureType.no_failure,FailureType.no_failure,0.5322,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.0914,FailureType.no_failure,0.5192,0.0000,0.5322,-0.0914,0.5764,0.0000,PA
Distance,2,-3.5,0.5384,0.8811,2.5045,-9.533,-0.0147,FailureType.no_failure,FailureType.no_failure,0.5328,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.0694,FailureType.no_failure,0.5292,0.0000,0.5328,-0.0694,0.5764,0.0000,PA
Distance,2,-3.5,0.5334,0.8809,2.4774,-9.4375,-0.0145,FailureType.no_failure,FailureType.no_failure,0.5291,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,-0.0282,FailureType.no_failure,0.5311,0.0000,0.5291,-0.0282,0.5764,0.0000,PA
Distance,2,-3.5,0.5309,0.8807,2.4526,-9.3423,-0.0142,FailureType.no_failure,FailureType.no_failure,0.5285,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0178,FailureType.no_failure,0.5251,0.0000,0.5285,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.5297,0.8805,2.4294,-9.2474,-0.014,FailureType.no_failure,FailureType.no_failure,0.5248,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.0536,FailureType.no_failure,0.5140,0.0000,0.5248,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.5296,0.8802,2.4054,-9.1529,-0.0137,FailureType.no_failure,FailureType.no_failure,0.5248,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.1231,FailureType.no_failure,0.5057,0.0000,0.5248,0.0000,0.5764,0.0000,PA
Distance,2,-3.5,0.5259,0.88,2.3806,-9.0587,-0.0135,FailureType.no_failure,FailureType.no_failure,0.5203,FailureType.no_failure,0.5764,0.0000,FailureType.no_failure,0.1503,FailureType.no_failure,0.5010,0.0000,0.5203,0.0000,0.5764,0.0000,PA
